time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:27:33.138000,82603,1653,127000000,,0.602289976178,-0.189821440495,0.0163432256653,0.000902343737674,0.99999869543,0.00127585543598,0.000408787404064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.164000,82604,1653,147000000,,0.602242833597,-0.18982868423,0.0166731405086,0.000909608082785,0.999998725677,0.0012504555323,0.000397011072304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.166000,82605,1653,167000000,,0.602149653686,-0.189830742973,0.0170082206589,0.000845476409448,0.99999879352,0.00125079147839,0.000365579155676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.194000,82606,1653,187000000,,0.602011816656,-0.189856869872,0.017370312129,0.000860251470766,0.999998870663,0.00120568342733,0.000254887864709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.215000,82607,1653,207000000,,0.601994337622,-0.189850202394,0.0176492054316,0.000802428142543,0.999998879982,0.00122247700048,0.000318896098703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.248000,82608,1653,227000000,,0.601929490024,-0.189867647842,0.0180135780435,0.000799875172275,0.999998957742,0.00117719714646,0.000242735625209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.248000,82609,1653,247000000,,0.601962439687,-0.189847239638,0.0183167374072,0.000785191411856,0.99999888792,0.00121294267405,0.000369328485157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.275000,82610,1653,267000000,,0.601926026685,-0.189852474296,0.0186351917099,0.000729564425573,0.999998971046,0.00118708294424,0.000341286125017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.287000,82611,1653,287000000,,0.601871893004,-0.189859630722,0.0189181703862,0.000755203157841,0.999998982996,0.00116585509608,0.000323198279468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.318000,82612,1653,307000000,,0.601802243162,-0.189857851723,0.0191823274074,0.000691387846295,0.999999019271,0.00117569364837,0.000318094773631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.337000,82613,1653,327000000,,0.60167674252,-0.189886443943,0.0194856908102,0.000700956650201,0.999999104406,0.00112281029982,0.00019785038283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.366000,82614,1653,347000000,,0.601651121369,-0.189882082235,0.0197362890995,0.000665393690616,0.99999910654,0.00113388103288,0.000241834548101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.397000,82615,1653,367000000,,0.601629413292,-0.189886785414,0.0200174935254,0.000649063970903,0.999999139862,0.00111587155151,0.000231996837333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.398000,82616,1653,387000000,,0.601638984079,-0.189876667082,0.0202867112819,0.000637410480618,0.999999116921,0.00112811022449,0.000295351720968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.422000,82617,1653,407000000,,0.601625566209,-0.189871724165,0.0205393490125,0.000596820286926,0.999999128957,0.00113114149668,0.000326204201957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
